Transaction_ID,SA_ID_Number,First_Name,Last_Name,Gender,DOB,Employment_Status,Annual_Income_ZAR,Monthly_Expenses_ZAR,Credit_Score,Loan_Amount_ZAR,Loan_Term_Months,Existing_Debt_ZAR,Province,Risk_Rating
7fcf5987,8311175541089,Zolani,Sebele,Male,1983-11-17,Self-Employed,127077.4,6534.68,523,330427,36,76816.97,Limpopo,Medium
ab9ecd00,8511274359089,Naledi,Gumede,Female,1985-11-27,Employed,284030.64,8733.94,303,206625,36,84761.93,Free State,High
e1af34dd,0101041821083,Buhle,Tau,Female,2001-01-04,Self-Employed,193015.82,3667.55,398,292036,12,19228.25,KwaZulu-Natal,High
0d037656,8402135309087,Thabo,Moyo,Male,1984-02-13,Self-Employed,217854.02,6300.09,366,159582,48,18516.07,Mpumalanga,High
8bc12c1e,8208232651082,Puleng,Khoza,Female,1982-08-23,Unemployed,565214.72,19033.75,646,266984,60,86661.14,KwaZulu-Natal,Medium
fa60af02,8507205563084,Tiaan,Lekota,Male,1985-07-20,Contractor,261242.51,12627.83,501,184279,24,142928.26,Limpopo,Medium
0f4b390d,0010233756082,Amogelang,Khoza,Female,2000-10-23,Contractor,425009.35,15145.24,318,324891,12,55481.43,Northern Cape,High
73a49d7d,8705145334088,Tiaan,Mabaso,Male,1987-05-14,Employed,218772.5,5773.8,368,480120,48,76933.66,Free State,High
df0bae3c,9204153473086,Lerato,Botha,Female,1992-04-15,Employed,270580.41,6698.36,707,83922,36,79895.54,KwaZulu-Natal,Medium
4896b972,9405136228082,Siyabonga,Erasmus,Male,1994-05-13,Contractor,390399.05,7408.71,533,124810,36,89453.69,Free State,Medium
f25901af,6407263385089,Keitumetse,Louw,Female,1964-07-26,Student,275147.8,10530.45,501,94135,36,48405.54,Gauteng,Medium
64b0ce11,6709015380087,Johannes,Dlamini,Male,1967-09-01,Unemployed,389317.69,11623.65,445,209245,36,108892.25,North West,High
43fc8854,9101273532088,Zinhle,Botha,Female,1991-01-27,Unemployed,445545.04,16289.66,307,17398,12,76170.32,Northern Cape,High
93f3fd9d,7509036278085,Thabo,Tau,Male,1975-09-03,Employed,573863.19,28225.15,374,19712,36,75459.1,North West,High
8ce03e0e,6509155579089,Lubabalo,de Klerk,Male,1965-09-15,Student,203013.64,8184.11,552,222659,48,121991.5,Eastern Cape,Medium
977dca57,7606219999084,Kabelo,van Wyk,Male,1976-06-21,Unemployed,119134.5,6180.06,333,106300,12,90197.1,North West,High
2c6c4f09,7003118400087,Lubabalo,Tau,Male,1970-03-11,Employed,369421.61,8925.39,629,366657,60,139603.18,Free State,Medium
352854ef,9612056652082,Andile,van Wyk,Male,1996-12-05,Contractor,319400.17,8734.6,491,187576,60,44937.24,Limpopo,High
c088e1be,9708095883088,Kabelo,Mofokeng,Male,1997-08-09,Employed,373287.24,13914.95,434,439106,24,39653.74,North West,High
4ddc2044,7508240950083,Puleng,Lekota,Female,1975-08-24,Contractor,514450.22,15752.51,374,255394,12,132361.46,North West,High
b3800725,7105167255083,Bongani,de Klerk,Male,1971-05-16,Contractor,529538.38,26534.11,430,427017,36,47655.4,Northern Cape,High
f7a0c372,0507135604088,Zolani,Khoza,Male,2005-07-13,Contractor,607341.74,11629.48,585,417011,12,148609.79,Western Cape,Medium
c9b487ef,0409147804084,Thabo,Pretorius,Male,2004-09-14,Self-Employed,113383.33,1909.87,729,292391,36,57361.12,Eastern Cape,Low
074ffa06,0410288273088,Dawid,Mokoena,Male,2004-10-28,Unemployed,853859.17,15533.1,418,473358,48,117767.15,North West,High
98287be1,8904275773082,Jabulani,Ndlovu,Male,1989-04-27,Self-Employed,244837.58,12161.96,480,150057,24,4469.96,North West,High
02db8ef1,7409026434081,Pieter,de Klerk,Male,1974-09-02,Self-Employed,517354.7,17021.4,555,354430,60,14794.96,Limpopo,Medium
9b9e3933,8005015784080,Siyabonga,Mofokeng,Male,1980-05-01,Self-Employed,246410.27,4143.86,787,264530,48,87894.86,Gauteng,Low
f7e7c858,0304268625085,Bongani,Erasmus,Male,2003-04-26,Student,512861.03,11387.35,577,326101,48,29095.0,North West,Medium
281732c6,9401200980087,Buhle,Khoza,Female,1994-01-20,Contractor,266898.34,8927.24,496,415044,12,25597.35,Gauteng,High
14aa051c,8003156240087,Kabelo,Botha,Male,1980-03-15,Contractor,210183.94,11503.35,339,239009,60,90679.11,Western Cape,High
521f58ba,9302191252085,Busisiwe,Dlamini,Female,1993-02-19,Student,434367.19,18988.2,383,379048,48,73190.72,Gauteng,High
0198cfa2,8109148803089,Siyabonga,Lekota,Male,1981-09-14,Unemployed,135397.12,2996.67,844,246397,60,34551.63,North West,Low
e5bc65dc,0507085780087,Lubabalo,Sebele,Male,2005-07-08,Unemployed,263804.71,15305.85,377,453575,24,109372.42,Eastern Cape,High
1d447005,6109055748085,Jabulani,de Klerk,Male,1961-09-05,Contractor,596380.09,23487.38,564,471238,24,127895.09,Limpopo,Medium
e66327eb,6706140880084,Anika,van Wyk,Female,1967-06-14,Unemployed,267216.44,13485.03,499,498779,36,63678.1,Free State,High
8ba85ba9,8006025176087,Bongani,van Wyk,Male,1980-06-02,Employed,657124.63,15421.92,607,391277,36,72179.11,Northern Cape,Medium
339b8feb,6104167233088,Dawid,Erasmus,Male,1961-04-16,Self-Employed,745656.58,26586.81,836,167917,36,23309.65,KwaZulu-Natal,Low
a18f5eeb,6512229019080,Lubabalo,Erasmus,Male,1965-12-22,Contractor,475364.71,25895.64,509,459858,24,116499.28,Eastern Cape,Medium
8759e89e,7406232732089,Amogelang,Venter,Female,1974-06-23,Unemployed,399110.21,8250.46,301,435155,60,80308.28,North West,High
236002c2,0504122684088,Zinhle,Viljoen,Female,2005-04-12,Student,521318.49,27730.27,717,195905,36,48604.19,Gauteng,Medium
076de2e7,8606034763081,Anika,Erasmus,Female,1986-06-03,Employed,377313.32,19071.94,623,412141,48,19962.23,Eastern Cape,Medium
b8c998ed,9111146472086,Siyabonga,Pretorius,Male,1991-11-14,Contractor,329340.04,9045.01,611,333586,12,4875.97,Western Cape,Medium
445f460d,9702103416081,Nomvula,de Klerk,Female,1997-02-10,Student,136141.93,6294.24,637,257500,24,144982.26,Northern Cape,Medium
c2d68d22,8712112300082,Keitumetse,Dlamini,Female,1987-12-11,Student,716318.24,12944.34,328,346124,60,41423.39,North West,High
0829aa9c,7505173366087,Amogelang,Louw,Female,1975-05-17,Self-Employed,331497.62,12134.06,796,448481,60,15685.84,Limpopo,Low
5265859c,9607257010081,Tiaan,de Klerk,Male,1996-07-25,Employed,630896.69,15715.82,644,300153,60,127855.94,KwaZulu-Natal,Medium
65c8621d,7903253445083,Zinhle,Modise,Female,1979-03-25,Unemployed,443829.14,18237.89,521,446435,36,49100.52,Gauteng,Medium
5858bb27,8403051411080,Puleng,Erasmus,Female,1984-03-05,Employed,177293.45,4955.19,613,441489,36,377.5,Mpumalanga,Medium
11a04d8d,9201089104083,Siyabonga,Zwane,Male,1992-01-08,Unemployed,486460.04,16652.28,416,77287,12,80596.25,Free State,High
d12fb5b8,9006050034087,Nomvula,Louw,Female,1990-06-05,Employed,474184.98,21371.57,401,311775,12,70575.76,KwaZulu-Natal,High
cd507d5c,6305255956089,Bongani,Venter,Male,1963-05-25,Unemployed,284798.13,12551.44,326,182614,12,89957.4,North West,High
c3abf1f5,6703053666087,Liezel,Mofokeng,Female,1967-03-05,Unemployed,445776.62,9564.36,670,111646,36,114643.66,North West,Medium
8ecd635f,9510191234084,Mieke,Botha,Female,1995-10-19,Employed,199245.03,9587.99,809,453117,48,52074.62,Gauteng,Low
4ec5f5cd,0412086905088,Pieter,Mabaso,Male,2004-12-08,Unemployed,286807.12,12180.58,308,286616,36,135762.44,Gauteng,High
ec591b3d,0211134375082,Amogelang,Louw,Female,2002-11-13,Unemployed,593643.81,32819.03,538,352430,12,9689.68,Northern Cape,Medium
ba5c6646,9006150507080,Mieke,Lekota,Female,1990-06-15,Employed,152674.95,8617.47,730,204779,60,110926.26,Limpopo,Low
53d3349d,8104099399080,Tiaan,Lekota,Male,1981-04-09,Contractor,444473.43,8044.15,475,441152,60,53700.12,KwaZulu-Natal,High
5923b3b2,8712202474082,Busisiwe,Lekota,Female,1987-12-20,Unemployed,365001.46,16758.57,300,483545,48,41362.37,Free State,High
728a6b66,0310135778088,Johannes,Mokoena,Male,2003-10-13,Student,196616.42,11270.8,747,229269,48,112678.53,Mpumalanga,Low
bb355b4d,8512217723082,Thabo,de Klerk,Male,1985-12-21,Student,213788.23,9921.29,790,313715,24,46628.5,Eastern Cape,Low
e04f8626,7809236444080,Tiaan,Lekota,Male,1978-09-23,Contractor,352104.54,13724.13,745,168780,24,143077.17,Northern Cape,Low
484fee8f,8511249593087,Kabelo,Modise,Male,1985-11-24,Student,303991.65,10347.29,778,355848,60,39125.8,Eastern Cape,Low
b653acd1,8006286954081,Pieter,Mabaso,Male,1980-06-28,Employed,119790.2,5469.79,566,331459,60,38809.17,Gauteng,Medium
9ad87d81,8009243154081,Nomvula,Viljoen,Female,1980-09-24,Employed,317677.25,11463.1,334,275760,12,5245.3,KwaZulu-Natal,High
e6deb776,7006118917080,Siyabonga,Dlamini,Male,1970-06-11,Student,409260.05,10887.55,668,407379,60,88174.97,Mpumalanga,Medium
3f23ba57,7902198977082,Zolani,Khoza,Male,1979-02-19,Unemployed,564012.14,11243.26,622,497201,60,109672.42,Limpopo,Medium
f98e0128,9303270031080,Zanele,Mofokeng,Female,1993-03-27,Contractor,429859.07,16264.13,336,116499,24,4123.21,North West,High
73a9544e,6505271398083,Amogelang,Viljoen,Female,1965-05-27,Contractor,221327.09,6364.29,495,74389,24,77498.79,KwaZulu-Natal,High
5516cbb8,8903190180081,Busisiwe,Dlamini,Female,1989-03-19,Contractor,378228.68,13739.53,358,328493,36,139578.94,Free State,High
fd39053b,0412054382089,Mieke,Dlamini,Female,2004-12-05,Employed,836818.15,44797.48,720,119391,24,68305.92,Western Cape,Medium
981e7d41,7305195093089,Lubabalo,Viljoen,Male,1973-05-19,Unemployed,258231.32,11463.19,559,252528,48,148126.87,Northern Cape,Medium
9a58ad2d,7411265409083,Andile,Moyo,Male,1974-11-26,Contractor,707622.54,32225.4,480,420715,12,79728.11,Limpopo,High
a39cc994,6112121281085,Amogelang,Zwane,Female,1961-12-12,Student,761857.21,28540.14,482,150950,24,1896.8,Limpopo,High
3c8651a8,8301143202080,Keitumetse,Mofokeng,Female,1983-01-14,Self-Employed,547810.6,20387.21,738,256321,48,50598.03,Free State,Low
d2cdce5e,8211033376089,Busisiwe,van Wyk,Female,1982-11-03,Student,273187.59,10121.03,648,316476,12,31694.48,Mpumalanga,Medium
f7987099,9907011239081,Zanele,van Wyk,Female,1999-07-01,Contractor,407144.69,17246.93,425,345441,60,76127.22,KwaZulu-Natal,High
e95960ab,7301069589082,Johannes,Khoza,Male,1973-01-06,Self-Employed,218560.19,9388.35,808,497092,60,36428.55,Mpumalanga,Low
0c3ec559,9807274596087,Zanele,Mabaso,Female,1998-07-27,Unemployed,397266.73,18212.77,568,33197,24,139121.84,Eastern Cape,Medium
140e887f,7103178915083,Sipho,Mokoena,Male,1971-03-17,Self-Employed,341920.71,15654.93,605,128983,12,1116.32,Northern Cape,Medium
d21a61b1,8705105259086,Johannes,Cele,Male,1987-05-10,Employed,182995.1,9346.8,499,76835,12,125189.24,North West,High
ea8bcbc5,8802098708081,Zolani,Lekota,Male,1988-02-09,Self-Employed,390172.59,14445.37,376,345615,24,87993.31,Western Cape,High
dd765ae7,6311242143087,Busisiwe,Gumede,Female,1963-11-24,Student,243355.3,6450.14,427,186255,24,105594.84,Eastern Cape,High
f6f57414,8303111977082,Zanele,Sebele,Female,1983-03-11,Self-Employed,412400.91,18196.61,396,365255,12,121445.49,Gauteng,High
7dd9f16d,0211054168087,Busisiwe,Mabaso,Female,2002-11-05,Student,579302.9,9919.18,320,203107,12,127900.1,Eastern Cape,High
a5d3ed77,0203073721080,Keitumetse,Tau,Female,2002-03-07,Unemployed,331352.44,18821.25,769,463013,12,106124.11,Gauteng,Low
4482d36b,6903170063081,Buhle,de Klerk,Female,1969-03-17,Self-Employed,190314.18,10221.91,471,220051,12,54955.1,KwaZulu-Natal,High
83b9ed52,8609246002082,Bongani,Venter,Male,1986-09-24,Contractor,498430.47,21846.61,707,383120,12,108448.32,Mpumalanga,Medium
12912cc2,6912058945080,Tiaan,van Wyk,Male,1969-12-05,Unemployed,542192.22,16041.89,740,482222,36,141082.51,Mpumalanga,Low
ada54b1f,7103254951082,Keitumetse,Ndlovu,Female,1971-03-25,Unemployed,99042.42,2993.36,318,114188,60,53332.08,North West,High
7f74f862,9812131578080,Keitumetse,Venter,Female,1998-12-13,Self-Employed,347118.92,13371.25,564,125418,48,47304.24,Gauteng,Medium
011ad142,6103113578081,Amogelang,van Wyk,Female,1961-03-11,Contractor,167948.88,5546.08,486,274728,48,62143.92,Northern Cape,High
835c5e6e,6503264996082,Lerato,Mokoena,Female,1965-03-26,Self-Employed,573960.14,20597.61,579,299952,60,52586.35,Northern Cape,Medium
832f700a,7912105183088,Zolani,Erasmus,Male,1979-12-10,Self-Employed,187465.2,8670.5,561,60296,48,98326.16,Limpopo,Medium
3f467a4f,6507112908080,Anika,de Klerk,Female,1965-07-11,Employed,140105.84,4324.85,714,495071,60,93308.65,Mpumalanga,Medium
25436d47,0003115280082,Kabelo,Ndlovu,Male,2000-03-11,Student,248560.95,5538.28,386,308614,12,64317.1,Limpopo,High
36c2f7a5,8309099218084,Siyabonga,Tau,Male,1983-09-09,Contractor,456723.56,16135.92,602,145983,48,136409.9,Eastern Cape,Medium
b0409126,6110174895081,Lerato,Lekota,Female,1961-10-17,Unemployed,355009.55,6117.94,373,185063,60,62554.48,Eastern Cape,High
fd6bfa15,8601038193085,Thabo,Mokoena,Male,1986-01-03,Unemployed,219678.3,8009.81,636,361595,36,93494.13,Eastern Cape,Medium
ede3005e,9805248876088,Kabelo,Mokoena,Male,1998-05-24,Employed,294831.79,8007.6,330,130476,36,107949.12,Western Cape,High
5edb1351,9501218923088,Siyabonga,Venter,Male,1995-01-21,Contractor,133815.43,5161.85,472,251814,12,82141.26,Mpumalanga,High
f9fc8de2,7906237604080,Jabulani,Viljoen,Male,1979-06-23,Student,251231.36,6175.84,438,233044,48,13830.16,Limpopo,High
6594ddda,7106235783088,Siyabonga,Botha,Male,1971-06-23,Employed,768590.93,18790.89,723,136865,12,97965.68,Free State,Low
d9f9ff97,7411281450088,Zanele,de Klerk,Female,1974-11-28,Employed,456552.36,18150.72,579,324819,24,19573.62,Limpopo,Medium
3fce427a,9507149181083,Kabelo,Gumede,Male,1995-07-14,Contractor,336621.62,14809.29,409,451560,60,134090.96,Limpopo,High
0ce3c498,9412278978084,Zolani,Moyo,Male,1994-12-27,Employed,371834.64,6592.77,657,213378,24,93446.81,Western Cape,Medium
390f1321,7911129098081,Lubabalo,Mabaso,Male,1979-11-12,Employed,825040.1,36844.75,562,59877,60,53265.35,KwaZulu-Natal,Medium
bad2850f,8205120145088,Naledi,Mofokeng,Female,1982-05-12,Unemployed,358622.85,16280.19,811,32995,36,138165.66,Limpopo,Low
4d7efb49,9305220889089,Liezel,Khoza,Female,1993-05-22,Employed,254734.79,13554.51,785,300767,60,149871.28,KwaZulu-Natal,Low
96b5fa9b,7108116903084,Sipho,Viljoen,Male,1971-08-11,Self-Employed,509899.12,14828.45,625,375957,60,36359.7,Western Cape,Medium
9058b815,6809013222084,Nomvula,de Klerk,Female,1968-09-01,Employed,406819.49,22483.71,744,442404,12,106335.38,KwaZulu-Natal,Low
d5d66490,0411168967082,Lubabalo,Sebele,Male,2004-11-16,Student,213714.23,7261.79,693,347871,60,24590.66,Mpumalanga,Medium
7fecad7a,0009245169084,Zolani,Louw,Male,2000-09-24,Contractor,156196.84,8922.27,568,207195,24,35421.38,North West,Medium
c7e9b25b,7002107038081,Zolani,Pretorius,Male,1970-02-10,Contractor,670184.07,36022.01,686,336948,36,74056.49,North West,Medium
0ac580f5,6603192437087,Amogelang,Venter,Female,1966-03-19,Self-Employed,292911.72,12229.61,470,297235,12,50493.41,Eastern Cape,High
46ad4563,9908065354083,Zolani,Zwane,Male,1999-08-06,Unemployed,370323.47,7018.97,615,245314,36,95854.67,Free State,Medium
72b5ba41,8411262006085,Liezel,Mofokeng,Female,1984-11-26,Student,367580.44,13713.67,767,186563,48,121323.42,Gauteng,Low
9b7e9344,8005105301082,Zolani,Gumede,Male,1980-05-10,Student,324939.84,7651.7,610,195576,12,120890.15,Mpumalanga,Medium
2c20787d,8407108013084,Kabelo,Gumede,Male,1984-07-10,Employed,328743.89,15034.17,747,425871,48,61440.92,Gauteng,Low
c40f7616,7607022274085,Anika,de Klerk,Female,1976-07-02,Unemployed,80989.28,4388.21,815,236420,12,76920.56,Northern Cape,Low
756f7957,7503223650089,Naledi,Erasmus,Female,1975-03-22,Self-Employed,306872.23,5154.83,495,396997,24,143380.77,Western Cape,High
f662677f,6012079765084,Thabo,Moyo,Male,1960-12-07,Unemployed,698627.92,39561.84,457,341965,48,79392.08,Western Cape,High
d92efd14,8411114123083,Keitumetse,Viljoen,Female,1984-11-11,Unemployed,406713.45,23577.36,806,326559,36,59392.71,Eastern Cape,Low
39356f36,6801162103088,Lerato,Mofokeng,Female,1968-01-16,Self-Employed,338071.36,16903.69,795,65139,24,81894.2,Western Cape,Low
4298f101,9201111688084,Keitumetse,Mofokeng,Female,1992-01-11,Student,462176.62,22055.84,732,473244,60,26307.94,Gauteng,Low
18d49cb2,9301261448084,Zanele,Sebele,Female,1993-01-26,Student,130740.24,4052.91,781,45553,12,13729.92,North West,Low
0349a868,7609276265080,Tiaan,de Klerk,Male,1976-09-27,Self-Employed,326964.14,16130.98,522,181607,48,90854.53,KwaZulu-Natal,Medium
b1efa6af,9310175751083,Thabo,Moyo,Male,1993-10-17,Contractor,393830.89,16796.35,828,166994,12,19270.42,Limpopo,Low
974ed32b,6502151667080,Keitumetse,Pretorius,Female,1965-02-15,Self-Employed,648711.69,36098.21,666,132831,36,97829.96,Mpumalanga,Medium
f66781b5,8309254379085,Naledi,Lekota,Female,1983-09-25,Student,463774.6,25034.15,556,433899,12,38278.15,Limpopo,Medium
edac597a,8505163124084,Naledi,Viljoen,Female,1985-05-16,Unemployed,636942.58,26589.2,680,480433,36,143660.57,Free State,Medium
9236c739,9704027814086,Tiaan,Venter,Male,1997-04-02,Employed,332983.15,14778.01,494,129056,24,53308.58,Gauteng,High
1c0dd88b,8810118899088,Bongani,van Wyk,Male,1988-10-11,Self-Employed,316650.5,17617.84,655,222962,12,32767.19,Limpopo,Medium
2334600e,0204239144088,Siyabonga,Botha,Male,2002-04-23,Employed,603958.2,20367.43,658,116419,48,56294.82,Eastern Cape,Medium
098cdcdf,7802243966080,Liezel,Mofokeng,Female,1978-02-24,Student,213381.73,10254.19,607,233381,36,80029.38,Mpumalanga,Medium
c8a8a53c,9208207357087,Zolani,Louw,Male,1992-08-20,Student,732376.29,34019.16,827,257755,60,49873.05,Gauteng,Low
bfdf418c,7012130980086,Naledi,Mofokeng,Female,1970-12-13,Contractor,357659.38,9264.89,638,396548,24,44564.82,North West,Medium
1cb6c12e,6805269023084,Zolani,Modise,Male,1968-05-26,Contractor,422203.2,16969.87,509,494987,48,2000.43,Western Cape,Medium
866d8aa9,6803216099081,Andile,Viljoen,Male,1968-03-21,Contractor,294568.93,15517.8,478,383572,12,81102.2,Limpopo,High
d4a0e87b,8303279051086,Sipho,Ndlovu,Male,1983-03-27,Contractor,817193.9,35183.02,772,452528,60,104957.27,North West,Low
b65fc05c,8205249292081,Lubabalo,Erasmus,Male,1982-05-24,Contractor,431816.39,20663.16,563,44894,48,11629.19,Eastern Cape,Medium
126c6c51,9907250706086,Keitumetse,Sebele,Female,1999-07-25,Contractor,263313.13,5290.09,753,408811,36,99663.55,Gauteng,Low
2b95bde9,8605151508084,Buhle,Dlamini,Female,1986-05-15,Unemployed,214724.0,7804.2,779,468893,60,100195.64,North West,Low
5082934f,6302061372082,Zinhle,Mofokeng,Female,1963-02-06,Student,289225.45,11875.07,647,145866,48,102321.06,Northern Cape,Medium
fdb43582,9609277810087,Zolani,Dlamini,Male,1996-09-27,Contractor,319395.83,6491.89,490,180648,24,59.67,Eastern Cape,High
a98a4504,8501167220081,Tiaan,Dlamini,Male,1985-01-16,Student,108994.38,4041.92,622,124347,12,114680.94,Free State,Medium
2aeec453,8506142059086,Naledi,Khoza,Female,1985-06-14,Self-Employed,108477.24,5501.99,829,222203,24,42829.41,Western Cape,Low
68922e95,0004241124083,Busisiwe,Moyo,Female,2000-04-24,Self-Employed,352988.29,17724.45,515,279068,48,33002.9,Free State,Medium
67386128,9210105370089,Bongani,Modise,Male,1992-10-10,Student,254014.87,7677.25,485,98151,36,108528.68,North West,High
59edcaaf,8104055548082,Lubabalo,Ndlovu,Male,1981-04-05,Student,358202.78,12721.59,548,373313,60,119807.55,Northern Cape,Medium
cbaf7761,7808243738088,Puleng,Tau,Female,1978-08-24,Student,252286.38,8511.08,481,274525,24,56182.22,Western Cape,High
345d06b1,7604128061087,Bongani,Sebele,Male,1976-04-12,Contractor,388384.12,15035.39,449,250733,48,3024.58,Western Cape,High
cf24ae68,8109110333083,Buhle,Dlamini,Female,1981-09-11,Employed,308324.42,7133.94,707,92954,24,894.73,Northern Cape,Medium
442e2a39,9804275023083,Jabulani,Dlamini,Male,1998-04-27,Self-Employed,109214.51,5903.77,779,405607,24,32042.46,Eastern Cape,Low
18b9b9f7,8106035534083,Thabo,Lekota,Male,1981-06-03,Self-Employed,305995.48,15838.55,486,145290,24,108824.12,Eastern Cape,High
76393c8c,8105028795082,Kabelo,van Wyk,Male,1981-05-02,Employed,301853.65,13595.06,585,354055,12,50555.29,Eastern Cape,Medium
2e3a366f,9406054595081,Anika,Venter,Female,1994-06-05,Student,252335.18,5638.21,430,228253,48,134302.74,Mpumalanga,High
d5b5490f,0409277218084,Jabulani,de Klerk,Male,2004-09-27,Contractor,509054.22,28906.51,397,30177,36,136188.54,North West,High
086ce702,6203236550082,Andile,Lekota,Male,1962-03-23,Student,279087.51,11671.73,778,117642,36,115386.39,Gauteng,Low
c2517675,8007142936082,Liezel,Botha,Female,1980-07-14,Student,448187.83,11201.68,766,67847,48,73625.59,Gauteng,Low
6057ee78,0203062636085,Zanele,Modise,Female,2002-03-06,Employed,830068.54,30255.54,598,135398,36,133195.67,Gauteng,Medium
35d60c81,6812149705080,Pieter,Zwane,Male,1968-12-14,Unemployed,541606.55,20330.16,695,441719,36,8964.67,Free State,Medium
796b5fcf,9608026003088,Thabo,Zwane,Male,1996-08-02,Student,240399.25,4539.1,539,401827,24,130935.04,North West,Medium
20a43762,8312205562085,Bongani,Moyo,Male,1983-12-20,Employed,355552.99,15894.28,449,449252,48,15497.58,North West,High
a22db94c,9011048621088,Andile,de Klerk,Male,1990-11-04,Unemployed,788428.24,34022.1,834,212931,24,6528.35,Free State,Low
2dd4f8f1,6108072728089,Lerato,Sebele,Female,1961-08-07,Student,269508.03,8101.23,780,285545,12,138015.61,Western Cape,Low
f91168e2,6801289003084,Sipho,Sebele,Male,1968-01-28,Student,429273.1,17949.87,681,331146,36,55538.69,Free State,Medium
6b60515b,7509070467082,Keitumetse,Venter,Female,1975-09-07,Student,667264.72,38148.4,683,31999,48,133849.36,Western Cape,Medium
42035d86,0402062359089,Mieke,Dlamini,Female,2004-02-06,Self-Employed,386464.43,14549.75,547,262379,60,5844.02,KwaZulu-Natal,Medium
2ab0189e,8601125375085,Lubabalo,de Klerk,Male,1986-01-12,Self-Employed,247959.58,13047.39,338,257663,60,18875.42,Gauteng,High
82f97917,0302030944086,Anika,Dlamini,Female,2003-02-03,Employed,456933.28,25421.44,590,51075,12,26791.75,Free State,Medium
176a84ad,6401188591081,Bongani,Zwane,Male,1964-01-18,Self-Employed,381999.81,7588.26,375,154322,24,13160.08,Eastern Cape,High
1cbd6873,9505240786083,Zanele,Dlamini,Female,1995-05-24,Employed,371667.75,6206.0,838,442638,24,70479.48,Western Cape,Low
9ee5e21c,7004126083088,Siyabonga,Dlamini,Male,1970-04-12,Contractor,588550.68,17511.33,636,402703,60,127446.34,KwaZulu-Natal,Medium
5ee65d50,9903167528084,Andile,Lekota,Male,1999-03-16,Employed,215377.55,5269.49,349,192225,48,43309.18,Eastern Cape,High
82ece3de,8606193417089,Mieke,Pretorius,Female,1986-06-19,Unemployed,355562.48,6328.11,329,241176,48,93401.95,Northern Cape,High
9a4cfa85,6009029553081,Johannes,Mokoena,Male,1960-09-02,Self-Employed,524202.18,23847.3,769,176424,36,143854.09,North West,Low
7cda9bf1,8103098550084,Tiaan,Khoza,Male,1981-03-09,Unemployed,622629.33,25670.9,427,242350,36,125964.18,KwaZulu-Natal,High
9f4f200d,7409119262080,Johannes,Khoza,Male,1974-09-11,Unemployed,442493.25,10232.11,698,352052,60,99607.06,Western Cape,Medium
85b8b5bb,7004049146086,Pieter,Louw,Male,1970-04-04,Unemployed,579551.92,29838.41,774,255670,60,64501.74,Western Cape,Low
7569bdfd,6106190906088,Liezel,Venter,Female,1961-06-19,Self-Employed,476890.8,17150.74,566,422252,48,130403.52,Western Cape,Medium
d9542cc4,6308254479080,Busisiwe,Viljoen,Female,1963-08-25,Employed,529924.8,28561.05,555,309511,12,50729.34,Western Cape,Medium
99216098,9302039840086,Sipho,Gumede,Male,1993-02-03,Contractor,506765.25,18555.02,716,448254,48,33243.17,Limpopo,Medium
048d2b30,6808079110080,Jabulani,Modise,Male,1968-08-07,Contractor,296917.68,15821.05,367,139455,24,126846.41,Gauteng,High
6d716e72,6712129303082,Bongani,Lekota,Male,1967-12-12,Self-Employed,404772.84,13147.03,837,239052,12,105545.43,Free State,Low
8eab1c63,6911057585085,Sipho,Mofokeng,Male,1969-11-05,Employed,572932.17,14769.1,395,366787,24,12159.19,North West,High
22d6503e,0404258917086,Johannes,de Klerk,Male,2004-04-25,Self-Employed,284061.52,5930.62,690,420494,36,101987.89,Free State,Medium
52e1221e,0402150925088,Amogelang,Mokoena,Female,2004-02-15,Contractor,575337.86,16653.32,833,238005,48,76959.68,Free State,Low
eb3b75d7,7104231094082,Naledi,Erasmus,Female,1971-04-23,Employed,533511.73,14571.19,480,206718,24,94693.12,KwaZulu-Natal,High
c875a9e0,9911214127088,Naledi,Tau,Female,1999-11-21,Unemployed,230778.82,10059.85,780,393415,12,136334.04,North West,Low
d197eb9e,6901061420082,Zanele,Venter,Female,1969-01-06,Contractor,461179.22,8451.84,653,231625,60,79184.0,KwaZulu-Natal,Medium
6f229bef,8407075696088,Johannes,Erasmus,Male,1984-07-07,Contractor,461881.74,9127.73,401,402175,24,83564.0,Gauteng,High
fb74fd93,7009183970087,Buhle,Venter,Female,1970-09-18,Unemployed,627365.21,32659.17,770,168548,36,42201.11,Free State,Low
f85aa264,8601095663089,Andile,Mofokeng,Male,1986-01-09,Student,307814.07,7180.67,669,489636,24,95213.6,Limpopo,Medium
99c28ff6,7209035564089,Siyabonga,van Wyk,Male,1972-09-03,Student,804770.72,19827.91,813,487200,48,39440.46,Free State,Low
cf9c6f39,6002122057086,Amogelang,Moyo,Female,1960-02-12,Unemployed,755259.01,28275.37,428,223813,24,142005.15,Northern Cape,High
546870a6,0304110052084,Busisiwe,Moyo,Female,2003-04-11,Employed,727316.26,25651.7,518,222156,36,73967.4,Mpumalanga,Medium
20b5b590,7108184233086,Buhle,Moyo,Female,1971-08-18,Contractor,380070.9,8725.17,758,194304,24,3080.86,North West,Low
6dee6c73,8704252184087,Mieke,Viljoen,Female,1987-04-25,Self-Employed,247495.67,7797.13,352,107801,12,72502.15,Eastern Cape,High
